Week Begin Date,County Name,County Code,County FIPS Code,Latitude/Longitude,Total Intakes,Georeferenced Lat/Long
10/9/17,Dauphin,22,42043,"(40.4197463597, -76.7796056802)",3,POINT (-76.7796056802 40.4197463597)
11/20/17,Somerset,56,42111,"(39.9714629901, -79.0310020611)",0,POINT (-79.0310020611 39.9714629901)
10/8/18,Adams,1,42001,"(39.8720956503, -77.2222427076)",2,POINT (-77.2222427076 39.8720956503)
8/20/18,Indiana,32,42063,"(40.6529549748, -79.0933349286)",1,POINT (-79.0933349286 40.6529549748)
2/27/17,Lackawanna,35,42069,"(41.4391006428, -75.6121834524)",,POINT (-75.6121834524 41.4391006428)
10/29/18,Westmoreland,65,42129,"(40.3103149985, -79.471341176)",4,POINT (-79.471341176 40.3103149985)
1/29/18,Crawford,20,42039,"(41.6854690692, -80.1132108295)",2,POINT (-80.1132108295 41.6854690692)
4/17/17,Dauphin,22,42043,"(40.4197463597, -76.7796056802)",6,POINT (-76.7796056802 40.4197463597)
4/3/17,Bucks,9,42017,"(40.335011331, -75.1129124111)",3,POINT (-75.1129124111 40.335011331)
8/12/19,Lehigh,39,42077,"(40.6146479416, -75.6009948118)",6,POINT (-75.6009948118 40.6146479416)
5/13/19,Jefferson,33,42065,"(41.1313909115, -79.0010181419)",0,POINT (-79.0010181419 41.1313909115)
6/25/18,Washington,63,42125,"(40.1910966345, -80.2518008276)",1,POINT (-80.2518008276 40.1910966345)
2/19/18,Philadelphia,51,42101,"(40.0044435384, -75.140236002)",38,POINT (-75.140236002 40.0044435384)
6/4/18,Centre,14,42027,"(40.9193135008, -77.8250011212)",2,POINT (-77.8250011212 40.9193135008)
9/3/18,Wyoming,66,42131,"(41.5189248803, -76.0181300338)",0,POINT (-76.0181300338 41.5189248803)
9/10/18,Wyoming,66,42131,"(41.5189248803, -76.0181300338)",1,POINT (-76.0181300338 41.5189248803)
4/9/18,Armstrong,3,42005,"(40.8150952555, -79.4731689893)",0,POINT (-79.4731689893 40.8150952555)
4/2/18,Perry,50,42099,"(40.4041531744, -77.2590738496)",3,POINT (-77.2590738496 40.4041531744)
3/11/19,Beaver,4,42007,"(40.6834924548, -80.3510735648)",1,POINT (-80.3510735648 40.6834924548)
5/21/18,Schuylkill,54,42107,"(40.707512431, -76.223323851)",0,POINT (-76.223323851 40.707512431000005)
5/29/17,Monroe,45,42089,"(41.0609178653, -75.3408360302)",4,POINT (-75.3408360302 41.0609178653)
7/16/18,Potter,53,42105,"(41.7442064382, -77.8987922939)",0,POINT (-77.8987922939 41.7442064382)
1/15/18,Blair,7,42013,"(40.4855502384, -78.349076871)",,POINT (-78.349076871 40.4855502384)
8/6/18,Cameron,12,42023,"(41.4388026531, -78.2091693241)",0,POINT (-78.2091693241 41.4388026531)
11/12/18,Beaver,4,42007,"(40.6834924548, -80.3510735648)",0,POINT (-80.3510735648 40.6834924548)
5/15/17,Wayne,64,42127,"(41.6496980525, -75.3051535022)",0,POINT (-75.3051535022 41.6496980525)
5/13/19,Crawford,20,42039,"(41.6854690692, -80.1132108295)",0,POINT (-80.1132108295 41.6854690692)
10/29/18,Warren,62,42123,"(41.8167523652, -79.278581578)",0,POINT (-79.278581578 41.8167523652)
9/17/18,McKean,42,42083,"(41.810370736, -78.5712201998)",0,POINT (-78.57122019980001 41.810370736)
9/25/17,York,67,42133,"(39.9219253124, -76.7257605231)",8,POINT (-76.7257605231 39.9219253124)
11/14/16,Pike,52,42103,"(41.332571995, -75.0327092448)",1,POINT (-75.0327092448 41.332571995)
7/9/18,Columbia,19,42037,"(41.0491208559, -76.4100217975)",2,POINT (-76.4100217975 41.0491208559)
11/5/18,Cambria,11,42021,"(40.4912749067, -78.7189417385)",1,POINT (-78.7189417385 40.4912749067)
7/16/18,Adams,1,42001,"(39.8720956503, -77.2222427076)",0,POINT (-77.2222427076 39.8720956503)
12/25/17,Wyoming,66,42131,"(41.5189248803, -76.0181300338)",0,POINT (-76.0181300338 41.5189248803)
2/5/18,Centre,14,42027,"(40.9193135008, -77.8250011212)",3,POINT (-77.8250011212 40.9193135008)
10/9/17,Beaver,4,42007,"(40.6834924548, -80.3510735648)",0,POINT (-80.3510735648 40.6834924548)
12/25/17,Allegheny,2,42003,"(40.4673554298, -79.9861984282)",13,POINT (-79.9861984282 40.4673554298)
3/25/19,Jefferson,33,42065,"(41.1313909115, -79.0010181419)",0,POINT (-79.0010181419 41.1313909115)
4/16/18,Snyder,55,42109,"(40.7711373692, -77.0725596804)",0,POINT (-77.0725596804 40.7711373692)
1/28/19,Crawford,20,42039,"(41.6854690692, -80.1132108295)",0,POINT (-80.1132108295 41.6854690692)
11/19/18,Fulton,29,42057,"(39.9248751086, -78.1148504535)",0,POINT (-78.1148504535 39.9248751086)
4/9/18,Crawford,20,42039,"(41.6854690692, -80.1132108295)",2,POINT (-80.1132108295 41.6854690692)
2/12/18,York,67,42133,"(39.9219253124, -76.7257605231)",5,POINT (-76.7257605231 39.9219253124)
5/15/17,Lehigh,39,42077,"(40.6146479416, -75.6009948118)",4,POINT (-75.6009948118 40.6146479416)
8/13/18,Bedford,5,42009,"(40.0073753643, -78.4911647381)",0,POINT (-78.4911647381 40.0073753643)
5/7/18,Carbon,13,42025,"(40.9193670081, -75.7110703866)",3,POINT (-75.7110703866 40.9193670081)
2/13/17,Westmoreland,65,42129,"(40.3103149985, -79.471341176)",6,POINT (-79.471341176 40.3103149985)
12/17/18,Wayne,64,42127,"(41.6496980525, -75.3051535022)",1,POINT (-75.3051535022 41.6496980525)
1/23/17,Northumberland,49,42097,"(40.8515092572, -76.7118842273)",3,POINT (-76.7118842273 40.8515092572)
3/5/18,McKean,42,42083,"(41.810370736, -78.5712201998)",0,POINT (-78.57122019980001 41.810370736)
11/6/17,Montour,47,42093,"(41.0280182438, -76.6647052668)",0,POINT (-76.6647052668 41.0280182438)
4/15/19,Dauphin,22,42043,"(40.4197463597, -76.7796056802)",4,POINT (-76.7796056802 40.4197463597)
1/8/18,Cumberland,21,42041,"(40.167598388, -77.268662705)",1,POINT (-77.268662705 40.167598388)
3/18/19,Luzerne,40,42079,"(41.1783643884, -75.991996098)",10,POINT (-75.991996098 41.178364388400006)
12/11/17,Philadelphia,51,42101,"(40.0044435384, -75.140236002)",20,POINT (-75.140236002 40.0044435384)
12/19/16,Luzerne,40,42079,"(41.1783643884, -75.991996098)",2,POINT (-75.991996098 41.178364388400006)
8/5/19,Bradford,8,42015,"(41.7911781401, -76.5182562384)",1,POINT (-76.5182562384 41.7911781401)
3/25/19,McKean,42,42083,"(41.810370736, -78.5712201998)",0,POINT (-78.57122019980001 41.810370736)
4/10/17,Lebanon,38,42075,"(40.3675970024, -76.4618257486)",1,POINT (-76.4618257486 40.3675970024)
2/20/17,Lackawanna,35,42069,"(41.4391006428, -75.6121834524)",0,POINT (-75.6121834524 41.4391006428)
2/19/18,Potter,53,42105,"(41.7442064382, -77.8987922939)",0,POINT (-77.8987922939 41.7442064382)
7/23/18,Juniata,34,42067,"(40.5343300836, -77.405775001)",0,POINT (-77.405775001 40.5343300836)
10/16/17,Chester,15,42029,"(39.9748705566, -75.7562649818)",2,POINT (-75.7562649818 39.9748705566)
3/12/18,Huntingdon,31,42061,"(40.4161050032, -77.9827661036)",0,POINT (-77.9827661036 40.4161050032)
3/6/17,Butler,10,42019,"(40.9108318483, -79.9171177889)",0,POINT (-79.9171177889 40.9108318483)
9/3/18,Carbon,13,42025,"(40.9193670081, -75.7110703866)",1,POINT (-75.7110703866 40.9193670081)
5/29/17,Centre,14,42027,"(40.9193135008, -77.8250011212)",0,POINT (-77.8250011212 40.9193135008)
10/2/17,Northampton,48,42095,"(40.754595404, -75.3126372576)",4,POINT (-75.3126372576 40.754595404)
3/6/17,Jefferson,33,42065,"(41.1313909115, -79.0010181419)",0,POINT (-79.0010181419 41.1313909115)
3/13/17,Pike,52,42103,"(41.332571995, -75.0327092448)",0,POINT (-75.0327092448 41.332571995)
7/22/19,Sullivan,57,42113,"(41.4480993958, -76.5147922046)",0,POINT (-76.5147922046 41.4480993958)
11/20/17,Erie,25,42049,"(41.9941378702, -80.0407591036)",1,POINT (-80.0407591036 41.9941378702)
7/1/19,Wayne,64,42127,"(41.6496980525, -75.3051535022)",0,POINT (-75.3051535022 41.6496980525)
4/10/17,McKean,42,42083,"(41.810370736, -78.5712201998)",1,POINT (-78.57122019980001 41.810370736)
1/7/19,Elk,24,42047,"(41.4281941606, -78.6494771322)",2,POINT (-78.6494771322 41.4281941606)
5/20/19,Schuylkill,54,42107,"(40.707512431, -76.223323851)",0,POINT (-76.223323851 40.707512431000005)
6/17/19,Clarion,16,42031,"(41.1927912877, -79.4248360769)",1,POINT (-79.4248360769 41.1927912877)
11/26/18,Blair,7,42013,"(40.4855502384, -78.349076871)",1,POINT (-78.349076871 40.4855502384)
11/12/18,Carbon,13,42025,"(40.9193670081, -75.7110703866)",2,POINT (-75.7110703866 40.9193670081)
1/23/17,Monroe,45,42089,"(41.0609178653, -75.3408360302)",4,POINT (-75.3408360302 41.0609178653)
10/9/17,Mercer,43,42085,"(41.302377765, -80.2600941079)",1,POINT (-80.26009410790002 41.302377765)
12/10/18,Bedford,5,42009,"(40.0073753643, -78.4911647381)",0,POINT (-78.4911647381 40.0073753643)
1/2/17,Potter,53,42105,"(41.7442064382, -77.8987922939)",0,POINT (-77.8987922939 41.7442064382)
11/12/18,York,67,42133,"(39.9219253124, -76.7257605231)",2,POINT (-76.7257605231 39.9219253124)
7/3/17,Blair,7,42013,"(40.4855502384, -78.349076871)",1,POINT (-78.349076871 40.4855502384)
1/29/18,Lehigh,39,42077,"(40.6146479416, -75.6009948118)",5,POINT (-75.6009948118 40.6146479416)
10/23/17,Potter,53,42105,"(41.7442064382, -77.8987922939)",0,POINT (-77.8987922939 41.7442064382)
11/12/18,Forest,27,42053,"(41.5135787577, -79.2378099483)",0,POINT (-79.2378099483 41.5135787577)
2/26/18,Lackawanna,35,42069,"(41.4391006428, -75.6121834524)",0,POINT (-75.6121834524 41.4391006428)
8/12/19,Dauphin,22,42043,"(40.4197463597, -76.7796056802)",5,POINT (-76.7796056802 40.4197463597)
7/30/18,Beaver,4,42007,"(40.6834924548, -80.3510735648)",4,POINT (-80.3510735648 40.6834924548)
11/14/16,Lehigh,39,42077,"(40.6146479416, -75.6009948118)",4,POINT (-75.6009948118 40.6146479416)
1/29/18,Sullivan,57,42113,"(41.4480993958, -76.5147922046)",0,POINT (-76.5147922046 41.4480993958)
3/25/19,Tioga,59,42117,"(41.7733383358, -77.2578807579)",0,POINT (-77.2578807579 41.7733383358)
2/11/19,Venango,61,42121,"(41.4034125863, -79.7628656104)",1,POINT (-79.7628656104 41.4034125863)
3/5/18,Erie,25,42049,"(41.9941378702, -80.0407591036)",0,POINT (-80.0407591036 41.9941378702)
3/27/17,Clarion,16,42031,"(41.1927912877, -79.4248360769)",0,POINT (-79.4248360769 41.1927912877)
11/21/16,Bedford,5,42009,"(40.0073753643, -78.4911647381)",0,POINT (-78.4911647381 40.0073753643)
8/7/17,Philadelphia,51,42101,"(40.0044435384, -75.140236002)",37,POINT (-75.140236002 40.0044435384)
4/3/17,Northampton,48,42095,"(40.754595404, -75.3126372576)",4,POINT (-75.3126372576 40.754595404)
5/22/17,Clearfield,17,42033,"(41.0004290024, -78.4755834299)",1,POINT (-78.4755834299 41.0004290024)
1/8/18,Beaver,4,42007,"(40.6834924548, -80.3510735648)",1,POINT (-80.3510735648 40.6834924548)
1/7/19,Venango,61,42121,"(41.4034125863, -79.7628656104)",0,POINT (-79.7628656104 41.4034125863)
1/1/18,Cameron,12,42023,"(41.4388026531, -78.2091693241)",0,POINT (-78.2091693241 41.4388026531)
12/3/18,Butler,10,42019,"(40.9108318483, -79.9171177889)",3,POINT (-79.9171177889 40.9108318483)
8/21/17,Clarion,16,42031,"(41.1927912877, -79.4248360769)",0,POINT (-79.4248360769 41.1927912877)
2/5/18,Indiana,32,42063,"(40.6529549748, -79.0933349286)",0,POINT (-79.0933349286 40.6529549748)
5/28/18,Schuylkill,54,42107,"(40.707512431, -76.223323851)",2,POINT (-76.223323851 40.707512431000005)
6/10/19,Lycoming,41,42081,"(41.3445979226, -77.069424568)",1,POINT (-77.069424568 41.3445979226)
12/11/17,Lebanon,38,42075,"(40.3675970024, -76.4618257486)",0,POINT (-76.4618257486 40.3675970024)
10/1/18,Jefferson,33,42065,"(41.1313909115, -79.0010181419)",0,POINT (-79.0010181419 41.1313909115)
2/26/18,Cambria,11,42021,"(40.4912749067, -78.7189417385)",1,POINT (-78.7189417385 40.4912749067)
4/8/19,Unknown,0,,,0,
8/21/17,Lancaster,36,42071,"(40.0459079619, -76.2513876838)",5,POINT (-76.2513876838 40.0459079619)
7/22/19,Jefferson,33,42065,"(41.1313909115, -79.0010181419)",0,POINT (-79.0010181419 41.1313909115)
11/21/16,Columbia,19,42037,"(41.0491208559, -76.4100217975)",2,POINT (-76.4100217975 41.0491208559)
12/19/16,Clearfield,17,42033,"(41.0004290024, -78.4755834299)",1,POINT (-78.4755834299 41.0004290024)
2/13/17,Franklin,28,42055,"(39.9278619704, -77.7239884483)",1,POINT (-77.7239884483 39.9278619704)
4/10/17,Philadelphia,51,42101,"(40.0044435384, -75.140236002)",43,POINT (-75.140236002 40.0044435384)
4/8/19,Fulton,29,42057,"(39.9248751086, -78.1148504535)",0,POINT (-78.1148504535 39.9248751086)
7/10/17,Berks,6,42011,"(40.4193963513, -75.9307732705)",3,POINT (-75.93077327050001 40.4193963513)
3/25/19,Northampton,48,42095,"(40.754595404, -75.3126372576)",3,POINT (-75.3126372576 40.754595404)
4/3/17,Northumberland,49,42097,"(40.8515092572, -76.7118842273)",1,POINT (-76.7118842273 40.8515092572)
8/28/17,Carbon,13,42025,"(40.9193670081, -75.7110703866)",1,POINT (-75.7110703866 40.9193670081)
12/11/17,Bucks,9,42017,"(40.335011331, -75.1129124111)",3,POINT (-75.1129124111 40.335011331)
4/10/17,Blair,7,42013,"(40.4855502384, -78.349076871)",0,POINT (-78.349076871 40.4855502384)
7/10/17,Clarion,16,42031,"(41.1927912877, -79.4248360769)",0,POINT (-79.4248360769 41.1927912877)
11/14/16,Fayette,26,42051,"(39.919447803, -79.6518963464)",2,POINT (-79.6518963464 39.919447803)
4/9/18,Allegheny,2,42003,"(40.4673554298, -79.9861984282)",23,POINT (-79.9861984282 40.4673554298)
12/31/18,Bradford,8,42015,"(41.7911781401, -76.5182562384)",0,POINT (-76.5182562384 41.7911781401)
12/26/16,Jefferson,33,42065,"(41.1313909115, -79.0010181419)",0,POINT (-79.0010181419 41.1313909115)
3/20/17,Fulton,29,42057,"(39.9248751086, -78.1148504535)",0,POINT (-78.1148504535 39.9248751086)
1/1/18,Snyder,55,42109,"(40.7711373692, -77.0725596804)",0,POINT (-77.0725596804 40.7711373692)
4/22/19,Susquehanna,58,42115,"(41.8205685982, -75.8025030296)",0,POINT (-75.8025030296 41.8205685982)
10/15/18,Fayette,26,42051,"(39.919447803, -79.6518963464)",0,POINT (-79.6518963464 39.919447803)
12/3/18,Lycoming,41,42081,"(41.3445979226, -77.069424568)",1,POINT (-77.069424568 41.3445979226)
10/9/17,Northumberland,49,42097,"(40.8515092572, -76.7118842273)",0,POINT (-76.7118842273 40.8515092572)
7/23/18,Lawrence,37,42073,"(40.9932503514, -80.3375411446)",1,POINT (-80.3375411446 40.9932503514)
6/3/19,Columbia,19,42037,"(41.0491208559, -76.4100217975)",2,POINT (-76.4100217975 41.0491208559)
12/12/16,Montour,47,42093,"(41.0280182438, -76.6647052668)",0,POINT (-76.6647052668 41.0280182438)
9/24/18,Cumberland,21,42041,"(40.167598388, -77.268662705)",2,POINT (-77.268662705 40.167598388)
8/12/19,Butler,10,42019,"(40.9108318483, -79.9171177889)",0,POINT (-79.9171177889 40.9108318483)
5/8/17,Clinton,18,42035,"(41.2328627374, -77.6428376046)",0,POINT (-77.6428376046 41.2328627374)
11/12/18,Adams,1,42001,"(39.8720956503, -77.2222427076)",0,POINT (-77.2222427076 39.8720956503)
9/4/17,Fulton,29,42057,"(39.9248751086, -78.1148504535)",0,POINT (-78.1148504535 39.9248751086)
4/3/17,Susquehanna,58,42115,"(41.8205685982, -75.8025030296)",0,POINT (-75.8025030296 41.8205685982)
12/10/18,Sullivan,57,42113,"(41.4480993958, -76.5147922046)",0,POINT (-76.5147922046 41.4480993958)
2/6/17,Clarion,16,42031,"(41.1927912877, -79.4248360769)",0,POINT (-79.4248360769 41.1927912877)
6/5/17,Bucks,9,42017,"(40.335011331, -75.1129124111)",8,POINT (-75.1129124111 40.335011331)
11/13/17,Northampton,48,42095,"(40.754595404, -75.3126372576)",3,POINT (-75.3126372576 40.754595404)
1/30/17,Elk,24,42047,"(41.4281941606, -78.6494771322)",1,POINT (-78.6494771322 41.4281941606)
8/13/18,Franklin,28,42055,"(39.9278619704, -77.7239884483)",0,POINT (-77.7239884483 39.9278619704)
5/28/18,Chester,15,42029,"(39.9748705566, -75.7562649818)",4,POINT (-75.7562649818 39.9748705566)
5/13/19,Delaware,23,42045,"(39.9165786652, -75.4062771212)",6,POINT (-75.40627712120002 39.9165786652)
7/22/19,Blair,7,42013,"(40.4855502384, -78.349076871)",1,POINT (-78.349076871 40.4855502384)
7/2/18,Butler,10,42019,"(40.9108318483, -79.9171177889)",1,POINT (-79.9171177889 40.9108318483)
5/13/19,Clarion,16,42031,"(41.1927912877, -79.4248360769)",0,POINT (-79.4248360769 41.1927912877)
7/3/17,Sullivan,57,42113,"(41.4480993958, -76.5147922046)",0,POINT (-76.5147922046 41.4480993958)
9/25/17,Wyoming,66,42131,"(41.5189248803, -76.0181300338)",0,POINT (-76.0181300338 41.5189248803)
3/27/17,Cumberland,21,42041,"(40.167598388, -77.268662705)",0,POINT (-77.268662705 40.167598388)
10/23/17,Lancaster,36,42071,"(40.0459079619, -76.2513876838)",3,POINT (-76.2513876838 40.0459079619)
2/26/18,Northampton,48,42095,"(40.754595404, -75.3126372576)",2,POINT (-75.3126372576 40.754595404)
12/24/18,Fulton,29,42057,"(39.9248751086, -78.1148504535)",0,POINT (-78.1148504535 39.9248751086)
4/17/17,Clearfield,17,42033,"(41.0004290024, -78.4755834299)",1,POINT (-78.4755834299 41.0004290024)
4/9/18,Montour,47,42093,"(41.0280182438, -76.6647052668)",0,POINT (-76.6647052668 41.0280182438)
12/26/16,Washington,63,42125,"(40.1910966345, -80.2518008276)",1,POINT (-80.2518008276 40.1910966345)
4/8/19,Cambria,11,42021,"(40.4912749067, -78.7189417385)",3,POINT (-78.7189417385 40.4912749067)
3/20/17,Montgomery,46,42091,"(40.209898739, -75.3725200072)",8,POINT (-75.3725200072 40.209898739)
1/14/19,Huntingdon,31,42061,"(40.4161050032, -77.9827661036)",1,POINT (-77.9827661036 40.4161050032)
5/6/19,Bucks,9,42017,"(40.335011331, -75.1129124111)",6,POINT (-75.1129124111 40.335011331)
8/19/19,Snyder,55,42109,"(40.7711373692, -77.0725596804)",0,POINT (-77.0725596804 40.7711373692)
5/14/18,Armstrong,3,42005,"(40.8150952555, -79.4731689893)",0,POINT (-79.4731689893 40.8150952555)
1/30/17,Dauphin,22,42043,"(40.4197463597, -76.7796056802)",3,POINT (-76.7796056802 40.4197463597)
2/25/19,Berks,6,42011,"(40.4193963513, -75.9307732705)",5,POINT (-75.93077327050001 40.4193963513)
7/23/18,Warren,62,42123,"(41.8167523652, -79.278581578)",0,POINT (-79.278581578 41.8167523652)
11/6/17,Clarion,16,42031,"(41.1927912877, -79.4248360769)",0,POINT (-79.4248360769 41.1927912877)
12/5/16,Cambria,11,42021,"(40.4912749067, -78.7189417385)",1,POINT (-78.7189417385 40.4912749067)
7/3/17,Columbia,19,42037,"(41.0491208559, -76.4100217975)",1,POINT (-76.4100217975 41.0491208559)
3/4/19,Lebanon,38,42075,"(40.3675970024, -76.4618257486)",2,POINT (-76.4618257486 40.3675970024)
6/12/17,Potter,53,42105,"(41.7442064382, -77.8987922939)",0,POINT (-77.8987922939 41.7442064382)
1/15/18,Unknown,0,,,,
1/8/18,Lycoming,41,42081,"(41.3445979226, -77.069424568)",0,POINT (-77.069424568 41.3445979226)
1/7/19,Lawrence,37,42073,"(40.9932503514, -80.3375411446)",1,POINT (-80.3375411446 40.9932503514)
5/1/17,Lebanon,38,42075,"(40.3675970024, -76.4618257486)",3,POINT (-76.4618257486 40.3675970024)
4/15/19,Carbon,13,42025,"(40.9193670081, -75.7110703866)",1,POINT (-75.7110703866 40.9193670081)
3/25/19,Somerset,56,42111,"(39.9714629901, -79.0310020611)",0,POINT (-79.0310020611 39.9714629901)
8/6/18,Westmoreland,65,42129,"(40.3103149985, -79.471341176)",7,POINT (-79.471341176 40.3103149985)
8/28/17,Chester,15,42029,"(39.9748705566, -75.7562649818)",3,POINT (-75.7562649818 39.9748705566)
12/31/18,Union,60,42119,"(40.9647313096, -77.0641580308)",0,POINT (-77.0641580308 40.9647313096)
10/16/17,Columbia,19,42037,"(41.0491208559, -76.4100217975)",1,POINT (-76.4100217975 41.0491208559)
2/20/17,Franklin,28,42055,"(39.9278619704, -77.7239884483)",3,POINT (-77.7239884483 39.9278619704)
5/1/17,Union,60,42119,"(40.9647313096, -77.0641580308)",0,POINT (-77.0641580308 40.9647313096)
11/6/17,Pike,52,42103,"(41.332571995, -75.0327092448)",0,POINT (-75.0327092448 41.332571995)
4/3/17,Crawford,20,42039,"(41.6854690692, -80.1132108295)",1,POINT (-80.1132108295 41.6854690692)
7/15/19,Cameron,12,42023,"(41.4388026531, -78.2091693241)",0,POINT (-78.2091693241 41.4388026531)
7/8/19,Lackawanna,35,42069,"(41.4391006428, -75.6121834524)",3,POINT (-75.6121834524 41.4391006428)
11/19/18,Greene,30,42059,"(39.8548039342, -80.2294381655)",0,POINT (-80.2294381655 39.8548039342)
7/31/17,Crawford,20,42039,"(41.6854690692, -80.1132108295)",0,POINT (-80.1132108295 41.6854690692)
2/20/17,Sullivan,57,42113,"(41.4480993958, -76.5147922046)",0,POINT (-76.5147922046 41.4480993958)
2/26/18,Carbon,13,42025,"(40.9193670081, -75.7110703866)",0,POINT (-75.7110703866 40.9193670081)
1/1/18,Tioga,59,42117,"(41.7733383358, -77.2578807579)",0,POINT (-77.2578807579 41.7733383358)
11/21/16,Fulton,29,42057,"(39.9248751086, -78.1148504535)",0,POINT (-78.1148504535 39.9248751086)
10/2/17,Berks,6,42011,"(40.4193963513, -75.9307732705)",7,POINT (-75.93077327050001 40.4193963513)
12/17/18,Lancaster,36,42071,"(40.0459079619, -76.2513876838)",13,POINT (-76.2513876838 40.0459079619)
1/2/17,Cumberland,21,42041,"(40.167598388, -77.268662705)",1,POINT (-77.268662705 40.167598388)
8/27/18,Bradford,8,42015,"(41.7911781401, -76.5182562384)",1,POINT (-76.5182562384 41.7911781401)
